loan_id,monthly_income,origination_score_band,TOB_months,closing_principal_balance,original_loan_amount,product,original_loan_term,remaining_loan_term,delq_history,target
2566,750,3,7,100,100,C,36,34,"0,0,0,0,0,0",0
2566,750,3,7,100,100,C,36,34,"0,0,0,0,0,0",0
2567,9750,2,6,1000,1000,D,60,65,"0,0,0,0,0,0",1
2568,5250,4,7,500,500,D,60,60,"0,0,0,0,0,0",0
2569,5250,3,6,500,500,C,12,11,"0,0,0,0,0,0",0
2570,8250,4,6,800,800,A,36,35,"0,0,0,0,0,0",0
2570,8250,4,6,800,800,A,36,35,"0,0,0,0,0,0",0
2571,2250,5,6,200,200,C,12,11,"0,0,0,0,0,0",0
2572,3750,5,6,400,400,D,60,65,"0,0,0,0,0,0",0
2573,9750,7,6,1000,1000,D,60,65,"0,0,0,0,0,0",1
2574,2250,6,6,200,200,C,36,35,"0,0,0,0,0,0",0
2575,6000,5,83,900,5400,B,24,5,"0,0,0,0,0,0",0
2576,39000,5,82,21600,35100,B,60,42,"0,1,0,0,0,0",0
2577,18000,5,78,8100,16200,B,60,46,"0,0,1,0,0,0",0
2578,23250,3,76,11700,20700,B,60,48,"1,1,0,1,0,0",1
2578,23250,3,76,11700,20700,B,60,48,"1,1,0,1,0,0",1
2579,12000,3,74,6300,10800,B,60,50,"1,0,0,0,0,0",0
2580,60000,5,72,40500,54000,B,60,52,"0,0,0,0,0,0",0
2581,15750,3,71,8100,14400,B,59,52,"0,0,0,0,0,0",0
2582,51000,3,70,37800,45900,B,60,54,"0,0,0,0,0,0",1
2583,6000,4,68,1800,5400,B,23,19,"0,0,0,0,0,0",1
2584,26250,5,68,14400,23400,B,60,56,"0,0,0,0,0,0",1
2585,15000,4,66,8100,13500,B,60,58,"0,0,0,0,0,0",0
2586,20250,6,64,10800,18000,B,60,0,"0,0,0,0,0,0",1
2587,20250,4,64,15300,18000,B,60,0,"1,0,0,0,0,0",0
2587,20250,4,64,15300,18000,B,60,0,"1,0,0,0,0,0",0
2588,12750,4,64,7200,11700,B,60,0,"1,0,0,0,0,0",0
2588,12750,4,64,7200,11700,B,60,0,"1,0,0,0,0,0",0
2589,33000,3,63,20700,29700,B,60,1,"0,0,0,0,0,0",0
2590,9750,5,63,900,9000,B,60,2,"0,0,0,0,0,0",0
2591,12750,4,63,9000,11700,A,60,1,"0,0,0,0,0,0",0
2592,6750,3,62,2700,6300,A,60,2,"0,0,0,0,0,0",0
2593,15750,3,60,9900,14400,B,60,4,"1,2,0,1,1,1",0
2594,15000,4,62,9000,13500,B,60,2,"1,1,1,2,3,3",1
2595,3000,3,60,1800,2700,A,60,4,"0,0,0,0,0,0",1
2596,,3,,,,B,60,3,,0
2597,21750,4,61,13500,19800,B,60,3,"0,0,0,0,0,0",0
2598,27000,5,60,3600,24300,A,60,8,"0,0,0,0,0,0",0
2599,12750,3,60,5400,11700,B,60,4,"0,0,0,0,0,0",0
2600,87000,3,58,63000,78300,B,60,6,"1,1,1,1,0,1",0
2601,30750,3,57,14400,27900,B,60,7,"0,0,0,0,0,0",0
2602,9750,3,57,7200,9000,B,60,7,"0,0,0,0,0,0",0
2603,14250,3,56,9000,12600,B,60,8,"0,0,0,0,0,0",0
2604,9000,3,56,7200,8100,A,60,8,"0,0,0,0,0,0",1
2605,23250,5,54,13500,20700,B,60,10,"0,0,0,0,0,0",0
2606,9000,5,54,6300,8100,A,60,10,"0,0,0,0,0,0",1
2607,11250,8,55,8100,9900,A,60,9,"0,0,0,0,0,0",1
2608,12750,6,54,8100,11700,A,60,10,"1,1,1,1,1,0",0
2609,12750,5,51,9900,11700,A,60,12,"0,0,0,0,0,0",0
2610,18000,3,52,9900,16200,B,60,12,"0,0,0,0,0,0",0
2611,6000,4,52,4500,5400,A,60,12,"0,0,0,0,0,0",1
2612,8250,2,51,5400,7200,A,63,16,"0,0,0,0,0,0",0
2613,,3,,,,B,60,14,,0
2614,,5,,,,A,60,14,,0
2615,8250,6,50,1800,7200,B,60,14,"0,0,0,0,0,0",0
2616,20250,2,50,13500,18000,B,60,14,"0,0,0,0,0,0",0
2617,17250,3,50,12600,15300,A,60,14,"0,0,0,0,0,0",0
2618,14250,5,50,10800,12600,B,60,14,"0,0,0,0,0,0",1
2619,27000,3,50,22500,24300,B,60,14,"0,0,0,0,0,0",0
2620,27750,4,49,22500,25200,B,60,15,"0,0,0,0,0,1",1
2621,18750,5,49,12600,17100,A,60,15,"0,0,0,0,0,0",0
2622,12000,5,48,9000,10800,A,60,16,"0,0,0,0,0,0",1
2623,9750,3,49,8100,9000,A,60,15,"0,0,0,0,0,0",0
2623,9750,3,49,8100,9000,A,60,15,"0,0,0,0,0,0",0
2624,3750,3,48,900,3600,B,60,17,"0,0,0,0,0,0",0
2625,8250,5,49,6300,7200,A,60,15,"1,1,1,1,1,0",0
2626,8250,5,47,6300,7200,A,60,17,"0,0,0,0,1,0",0
2627,3000,6,47,1800,2700,A,60,17,"0,0,1,0,0,0",1
2628,45000,4,46,34200,40500,B,60,18,"0,0,0,0,0,0",0
2629,6750,3,41,5400,6300,A,60,23,"0,0,0,0,0,0",1
2630,3750,5,39,2700,3600,A,60,24,"0,0,0,0,0,0",1
2631,12000,6,39,5400,10800,B,60,26,"0,0,0,1,0,0",1
2632,6750,4,37,5400,6300,A,60,27,"1,0,1,1,1,1",0
2633,3750,4,35,3600,3600,A,60,29,"0,0,0,0,0,0",0
2634,36750,8,34,30600,33300,A,60,30,"0,0,0,0,0,0",0
2635,9000,4,36,6300,8100,B,60,28,"0,0,0,0,0,0",0
2636,15750,5,33,13500,14400,A,60,31,"0,0,0,0,0,0",1
2637,6750,4,35,4500,6300,B,60,29,"1,1,1,0,0,0",0
2638,9750,3,35,8100,9000,B,60,29,"0,0,0,0,0,0",0
2639,12750,4,34,10800,11700,A,60,30,"0,0,0,0,0,0",1
2640,12750,3,33,10800,11700,B,60,31,"0,0,0,0,0,0",1
2640,12750,3,33,10800,11700,B,60,31,"0,0,0,0,0,0",1
2641,9000,4,32,7200,8100,A,60,32,"0,0,0,0,0,0",0
2642,8250,1,30,6300,7200,A,60,34,"0,0,0,0,0,0",0
2643,71250,4,32,59400,63900,B,60,32,"0,0,0,0,0,0",1
2644,5250,4,31,4500,4500,A,60,33,"0,0,0,0,0,0",1
2645,6750,5,32,4500,6300,B,60,32,"0,0,0,0,0,0",0
2646,15000,1,28,12600,13500,A,60,36,"0,1,0,0,0,0",0
2647,36750,3,30,26100,33300,B,60,34,"0,0,0,0,0,0",1
2648,5250,4,29,4500,4500,A,60,35,"1,1,1,1,1,1",0
2649,24000,5,29,18000,21600,B,60,35,"0,0,0,0,0,0",0
2650,3000,5,27,900,2700,A,36,14,"0,0,0,0,0,0",0
2651,6750,2,27,6300,6300,A,60,37,"0,0,0,0,0,0",0
2652,5250,3,26,3600,4500,B,60,38,"0,0,1,0,0,0",0
2653,12000,6,25,8100,10800,B,60,39,"0,0,0,0,0,0",0
2654,15000,5,24,12600,13500,A,60,40,"0,0,1,0,0,0",0
2655,2250,1,25,1800,1800,A,60,39,"0,0,0,0,0,0",0
2656,21000,5,24,18000,18900,B,60,40,"0,0,0,0,1,0",1
2657,15750,5,24,12600,14400,B,60,40,"1,0,0,0,0,0",1
2658,,5,,,,A,60,42,,1
2659,2250,1,24,900,1800,A,60,39,"0,0,1,1,0,0",0
2660,24000,3,24,18000,21600,B,60,47,"0,0,0,1,0,0",0
2661,750,4,24,900,900,A,60,40,"1,3,2,1,0,0",0
2662,12000,5,24,9900,10800,B,60,40,"2,2,3,1,1,0",1
2663,45750,3,23,39600,41400,B,60,41,"0,0,0,0,0,0",0
2664,20250,2,22,18000,18000,A,60,42,"0,0,0,0,0,0",0
2665,9000,3,20,7200,8100,A,60,44,"0,0,0,0,0,0",0
2666,17250,4,22,12600,15300,B,60,42,"0,0,0,0,0,0",0
2667,8250,5,22,6300,7200,A,60,42,"0,0,0,0,0,0",1
2668,6750,5,21,6300,6300,A,60,43,"0,0,0,0,0,0",1
2669,14250,4,21,12600,12600,A,60,43,"0,0,0,0,0,0",0
2670,3750,4,21,2700,3600,B,48,32,"0,0,0,0,0,0",0
2671,9000,5,21,8100,8100,A,60,43,"0,0,0,0,0,0",1
2672,3000,2,21,1800,2700,A,36,20,"0,0,0,0,0,0",0
2673,14250,5,20,12600,12600,A,60,44,"0,0,0,0,0,0",1
2674,3750,5,19,3600,3600,A,60,45,"0,0,0,0,0,0",1
2674,3750,5,19,3600,3600,A,60,45,"0,0,0,0,0,0",1
2675,8250,6,18,5400,7200,A,60,47,"0,0,0,0,0,0",0
2676,15000,3,17,13500,13500,A,60,47,"0,0,0,0,0,0",0
2677,11250,4,17,9900,9900,B,60,47,"0,0,0,0,0,0",0
2678,21000,5,13,18900,18900,A,60,51,"1,0,0,0,0,0",0
2679,42750,2,13,38700,38700,B,60,51,"0,0,0,0,0,0",0
2679,42750,2,13,38700,38700,B,60,51,"0,0,0,0,0,0",0
2680,3750,5,13,2700,3600,C,60,45,"0,0,0,0,0,0",1
2681,,5,,,,A,36,28,,1
2682,24750,2,13,22500,22500,B,60,51,"0,0,0,0,0,0",0
2683,,2,,,,B,60,51,,0
2684,8250,4,12,7200,7200,B,60,52,"0,0,0,0,0,0",0
2685,21750,5,12,18900,19800,B,60,52,"0,0,0,0,0,0",0
2686,9750,4,12,9000,9000,B,60,52,"1,0,0,0,0,0",0
2687,12000,3,12,10800,10800,A,60,52,"0,0,0,0,0,0",0
2688,15000,2,12,13500,13500,B,60,52,"0,0,0,0,0,0",0
2688,15000,2,12,13500,13500,B,60,52,"0,0,0,0,0,0",0
2689,9750,5,12,8100,9000,B,60,53,"1,0,0,0,0,0",0
2690,5250,3,12,4500,4500,B,60,53,"0,0,0,0,0,0",0
2691,12750,3,10,11700,11700,A,60,54,"1,1,0,0,0,0",0
2691,12750,3,10,11700,11700,A,60,54,"1,1,0,0,0,0",0
2692,27750,6,9,25200,25200,A,60,55,"0,0,0,0,0,0",0
2693,,8,,,,A,36,30,,0
2694,5250,5,9,4500,4500,A,60,55,"0,0,0,0,0,0",0
2695,5250,4,10,4500,4500,A,36,30,"1,0,1,0,0,0",0
2696,8250,5,8,7200,7200,A,60,56,"0,0,0,0,0,0",1
2696,8250,5,8,7200,7200,A,60,56,"0,0,0,0,0,0",1
2697,14250,5,9,12600,12600,B,60,55,"0,0,0,0,0,0",0
2698,21750,6,8,19800,19800,A,36,32,"0,0,0,0,0,0",1
2699,9750,4,8,9000,9000,A,60,56,"0,0,0,0,0,0",1
2700,39750,6,7,36000,36000,A,60,57,"0,0,0,0,0,0",1
2701,,2,,,,A,36,35,,0
2702,5250,8,7,4500,4500,A,36,34,"0,0,0,0,0,0",0
2703,,3,,,,A,36,34,,0
2704,5250,5,6,4500,4500,A,12,11,"0,0,0,0,0,0",0
2705,12000,3,61,7200,10800,B,60,3,"0,0,0,0,0,0",0
2706,11250,3,49,9000,9900,B,60,15,"0,0,0,0,0,0",0
2707,15750,7,48,12600,14400,A,60,16,"0,0,0,0,0,0",1
2708,8250,3,49,4500,7200,B,60,15,"0,0,0,0,1,0",0
2709,54750,5,48,43200,49500,B,60,16,"1,0,0,1,0,0",1
2709,54750,5,48,43200,49500,B,60,16,"1,0,0,1,0,0",1
2710,15750,3,45,9900,14400,A,60,19,"3,3,2,2,1,0",0
2711,14250,4,48,10800,12600,A,60,16,"0,0,0,0,0,0",0
2712,50250,4,48,38700,45000,B,60,16,"1,1,1,0,0,0",1
2713,14250,4,47,9900,12600,B,60,17,"0,0,0,0,0,1",0
2714,45750,4,47,35100,41400,B,60,17,"0,0,0,0,0,0",0
2715,17250,4,47,13500,15300,B,60,17,"0,2,1,0,0,0",1
2716,24000,3,46,18000,21600,B,60,18,"1,0,0,0,0,0",0
2717,11250,5,46,7200,9900,B,60,18,"0,0,0,0,0,0",0
2718,20250,3,44,17100,18000,B,60,20,"0,0,0,0,0,0",0
2719,26250,5,40,20700,23400,A,60,24,"0,0,0,0,0,0",0
2720,15750,4,44,11700,14400,B,60,20,"0,0,0,0,0,0",1
2721,14250,3,44,11700,12600,B,60,20,"0,0,0,0,0,0",0
2722,15000,4,43,8100,13500,B,60,21,"0,0,0,0,0,0",0
2723,39000,3,43,32400,35100,B,60,21,"1,1,2,1,0,1",0
2724,6000,5,43,4500,5400,A,60,21,"2,2,1,0,0,0",0
2725,5250,5,43,4500,4500,A,60,21,"0,0,1,0,0,0",0
2725,5250,5,43,4500,4500,A,60,21,"0,0,1,0,0,0",0
2726,9000,4,43,5400,8100,B,60,21,"0,0,0,0,0,0",1
2727,6000,4,42,4500,5400,A,60,22,"1,1,1,1,1,1",0
2728,12750,4,41,9000,11700,B,60,23,"0,1,0,0,0,0",1
2729,9000,2,41,7200,8100,B,60,23,"0,0,0,0,0,0",0
2730,15750,4,41,11700,14400,B,60,23,"0,0,0,0,0,0",0
2731,68250,5,41,53100,61200,B,60,23,"0,0,0,0,0,0",0
2732,9750,3,41,7200,9000,B,60,23,"0,0,0,0,0,0",0
2733,29250,3,40,24300,26100,B,60,24,"1,1,0,0,0,0",0
2734,30000,5,39,24300,27000,B,60,25,"0,0,0,0,0,0",1
2735,15000,5,39,10800,13500,B,60,25,"0,0,0,0,0,0",0
2736,3750,5,39,2700,3600,A,60,25,"1,1,1,0,0,0",0
2737,6000,5,39,2700,5400,B,60,26,"0,0,1,0,0,0",0
2738,20250,4,39,14400,18000,B,60,25,"0,0,0,0,0,0",0
2739,57000,3,38,50400,51300,B,60,26,"1,0,1,0,0,1",1
2740,23250,3,37,18900,20700,B,60,27,"0,1,0,0,0,0",0
2741,9000,2,37,7200,8100,B,60,27,"0,0,0,0,0,0",0
2742,20250,3,37,14400,18000,B,60,27,"0,0,0,0,0,0",0
2743,18000,5,37,14400,16200,B,60,27,"2,2,1,1,0,0",1
2744,27750,2,36,22500,25200,B,60,28,"0,0,0,0,0,0",0
2745,15000,3,34,12600,13500,A,60,30,"0,0,0,0,0,0",0
2746,39750,5,35,32400,36000,A,60,29,"1,1,1,1,1,1",1
2747,,5,,,,B,60,29,,0
2748,9750,3,34,5400,9000,A,60,31,"0,0,0,0,0,0",0
2748,9750,3,34,5400,9000,A,60,31,"0,0,0,0,0,0",0
2749,51000,7,31,42300,45900,A,60,33,"0,0,0,0,1,0",0
2750,8250,3,34,6300,7200,A,60,30,"0,0,0,0,0,0",1
2751,3750,4,34,2700,3600,A,60,30,"0,0,0,0,0,0",0
2752,9000,2,33,7200,8100,A,60,31,"0,0,0,0,0,0",0
2753,,4,,,,B,60,31,,0
2754,9750,1,32,2700,9000,A,60,32,"0,0,0,0,0,0",0
2755,12000,3,33,9000,10800,B,60,31,"0,1,0,0,0,0",0
2755,12000,3,33,9000,10800,B,60,31,"0,1,0,0,0,0",0
2756,3750,2,27,1800,3600,A,36,14,"0,0,0,0,1,0",0
2756,3750,2,27,1800,3600,A,36,14,"0,0,0,0,1,0",0
2757,15000,2,31,12600,13500,A,60,33,"1,1,1,0,0,0",0
2758,5250,5,31,3600,4500,A,60,33,"0,0,0,0,1,0",0
2759,2250,5,30,1800,1800,A,60,35,"0,0,0,0,0,0",0
2760,9750,3,30,9000,9000,A,60,34,"0,0,0,0,0,0",0
2761,6000,2,24,5400,5400,A,60,40,"0,0,0,0,0,0",0
2762,6750,4,29,3600,6300,A,60,35,"0,0,0,0,0,0",0
2763,15000,3,29,12600,13500,A,60,35,"0,0,0,0,0,0",1
2764,6750,1,29,5400,6300,A,60,35,"0,0,0,0,0,0",0
2765,5250,3,29,4500,4500,A,60,35,"0,0,1,0,0,0",0
2766,24750,4,28,20700,22500,B,60,36,"0,0,0,0,0,0",0
2767,14250,5,28,10800,12600,B,60,36,"0,1,0,0,0,0",0
2768,8250,4,28,6300,7200,A,60,36,"0,0,0,0,0,0",1
2769,6750,4,24,5400,6300,A,60,40,"0,0,1,1,2,2",0
2770,2250,6,26,900,1800,A,60,39,"0,0,0,0,0,0",0
2771,39000,5,26,34200,35100,B,60,38,"1,1,0,0,0,0",0
2772,8250,4,25,3600,7200,B,36,18,"0,1,0,0,0,0",0
2773,39750,4,25,35100,36000,B,60,39,"0,0,0,0,0,0",0
2774,8250,7,25,7200,7200,A,60,39,"0,0,0,0,0,0",1
2775,60000,5,25,52200,54000,B,60,40,"1,0,0,0,0,0",0
2776,39750,4,25,35100,36000,B,60,40,"0,0,0,0,0,0",0
2777,90750,6,24,79200,81900,B,60,40,"0,0,0,0,0,0",0
2778,8250,3,24,6300,7200,B,60,40,"1,0,0,0,0,0",0
2779,99750,3,23,88200,90000,B,60,41,"1,1,0,0,0,0",0
2780,54000,3,23,48600,48600,B,60,41,"0,0,0,0,0,0",0
2781,,2,,,,A,60,40,,0
2782,63000,4,24,54900,56700,B,60,40,"0,0,0,0,0,0",0
2783,17250,5,23,14400,15300,A,60,41,"0,0,0,0,0,0",0
2784,21750,5,23,19800,19800,B,60,41,"0,0,0,0,0,0",0
2785,14250,3,23,11700,12600,B,60,41,"0,0,0,0,0,0",0
2786,18000,4,22,12600,16200,B,60,43,"0,0,0,0,0,0",1
2787,9750,2,23,8100,9000,A,60,41,"0,0,0,0,0,0",0
2788,29250,5,23,26100,26100,B,60,41,"0,0,0,0,0,0",0
2788,29250,5,23,26100,26100,B,60,41,"0,0,0,0,0,0",0
2789,20250,2,23,18000,18000,B,60,41,"0,0,0,0,0,0",0
2790,8250,4,23,5400,7200,B,48,30,"0,0,0,1,0,0",1
2791,6000,1,20,4500,5400,A,60,45,"0,0,0,0,0,0",1
2792,20250,2,22,18000,18000,B,60,42,"0,0,0,0,0,0",0
2793,6000,3,22,4500,5400,B,60,42,"0,1,2,1,1,1",0
2793,6000,3,22,4500,5400,B,60,42,"0,1,2,1,1,1",0
2794,14250,5,22,11700,12600,B,60,42,"0,0,0,0,0,0",0
2795,24750,3,22,22500,22500,B,60,42,"0,0,0,0,0,0",1
2796,9750,3,22,9000,9000,A,60,42,"0,0,0,0,0,0",0
2797,21000,3,21,11700,18900,B,60,43,"0,0,0,0,0,0",0
2798,9750,4,21,8100,9000,B,60,43,"1,0,0,0,0,0",0
2799,11250,5,21,6300,9900,A,60,43,"0,1,0,1,0,0",0
2800,6750,5,21,900,6300,B,60,5,"0,0,0,0,0,0",0
2801,6750,4,19,6300,6300,A,60,45,"0,0,0,0,0,0",1
2802,9750,2,21,9000,9000,A,60,43,"0,0,0,0,0,0",0
2803,36750,3,19,33300,33300,A,60,45,"0,0,0,0,0,0",0
2803,36750,3,19,33300,33300,A,60,45,"0,0,0,0,0,0",0
2804,57000,6,20,49500,51300,B,60,44,"0,0,0,0,0,0",0
2805,15000,2,20,13500,13500,A,60,44,"0,0,0,0,0,0",0
2805,15000,2,20,13500,13500,A,60,44,"0,0,0,0,0,0",0
2806,15000,4,20,12600,13500,A,60,44,"0,0,0,0,0,0",0
2807,14250,3,20,12600,12600,A,60,44,"0,0,0,0,0,0",1
2808,12000,2,19,9900,10800,A,60,45,"0,0,0,0,0,0",0
2809,8250,3,18,7200,7200,A,60,46,"0,0,0,0,0,0",1
2810,9750,1,19,4500,9000,A,24,10,"0,1,1,0,0,0",0
2811,6750,4,18,6300,6300,A,60,46,"0,0,0,0,0,0",1
2812,11250,3,18,8100,9900,B,60,47,"0,0,0,0,0,0",0
2813,12750,4,16,9900,11700,B,60,48,"0,0,1,0,0,0",1
2814,14250,7,16,11700,12600,A,60,49,"0,0,0,0,0,0",0
2815,99000,5,14,87300,89100,B,60,50,"1,1,0,0,0,0",0
2816,21750,4,14,19800,19800,A,60,50,"0,0,0,0,0,0",0
2817,3750,5,15,3600,3600,A,60,49,"0,0,0,0,0,0",1
2818,6750,2,15,6300,6300,A,60,49,"1,1,1,0,0,0",0
2819,11250,3,15,9900,9900,A,60,49,"0,0,0,0,0,0",0
2820,24750,2,15,20700,22500,B,60,49,"0,0,0,0,0,0",0
2821,41250,2,14,36900,36900,B,60,50,"0,0,0,0,0,0",0
2822,8250,8,13,7200,7200,A,36,27,"0,0,0,0,0,0",1
2823,24000,4,13,21600,21600,B,60,51,"0,0,0,0,0,0",0
2824,8250,4,13,6300,7200,B,60,51,"0,0,0,0,0,0",0
2825,17250,3,10,15300,15300,A,60,54,"0,0,0,0,0,0",0
2826,24000,3,13,21600,21600,B,60,51,"0,0,0,0,0,0",0
2827,15000,3,8,13500,13500,A,60,56,"0,0,0,0,0,0",0
2828,5250,5,12,4500,4500,A,60,52,"0,0,0,0,0,0",0
2829,11250,5,12,9900,9900,A,60,52,"0,0,0,0,0,0",0
2830,9750,2,12,8100,9000,B,60,49,"0,0,0,0,0,0",0
2831,59250,4,12,53100,53100,B,60,52,"0,0,0,0,0,0",0
2832,9000,3,11,7200,8100,B,60,53,"0,0,0,0,0,0",1
2833,23250,5,9,19800,20700,A,60,55,"0,0,0,0,0,0",0
2833,23250,5,9,19800,20700,A,60,55,"0,0,0,0,0,0",0
2834,15000,4,12,13500,13500,A,60,52,"0,0,0,0,0,0",0
2835,,5,,,,A,60,53,,0
2836,12000,4,10,10800,10800,A,60,54,"0,0,0,0,0,0",0
2837,9750,5,11,9000,9000,B,60,53,"0,1,1,0,0,0",0
2838,26250,5,9,23400,23400,B,60,55,"0,0,1,0,0,0",0
2839,9000,3,7,8100,8100,A,60,57,"0,0,0,0,0,0",1
2840,3750,5,8,3600,3600,A,60,56,"0,0,0,0,0,0",0
2841,3750,5,7,2700,3600,A,12,10,"1,0,0,0,0,0",0
2842,3750,4,8,3600,3600,A,60,56,"0,0,0,0,0,0",0
2843,9750,4,6,9000,9000,A,36,34,"0,0,0,0,0,0",0
2844,15000,5,77,7200,13500,B,60,47,"1,0,3,3,2,1",0
2845,30000,4,74,22500,27000,B,60,50,"0,0,0,0,0,0",1
2845,30000,4,74,22500,27000,B,60,50,"0,0,0,0,0,0",1
2846,6000,3,69,1800,5400,B,23,18,"0,3,0,0,1,0",1
2847,15750,3,66,9000,14400,B,59,57,"0,0,0,0,0,0",0
2848,48000,3,65,16200,43200,B,24,23,"0,0,0,0,0,0",1
2849,9000,3,55,7200,8100,A,60,9,"1,1,1,1,1,1",0
2849,9000,3,55,7200,8100,A,60,9,"1,1,1,1,1,1",0
2850,38250,5,51,28800,34200,B,60,13,"0,3,2,3,3,4",1
2851,9000,5,46,6300,8100,A,60,18,"0,0,0,0,0,0",0
2852,12750,2,30,10800,11700,A,60,34,"1,3,2,2,2,2",0
2853,6750,2,27,5400,6300,A,60,37,"0,2,1,0,0,0",0
2854,21750,2,13,17100,19800,B,48,40,"0,0,0,0,0,0",0
2855,15000,4,10,12600,13500,A,60,54,"1,1,1,1,0,0",0
2856,39750,5,9,32400,36000,B,60,55,"0,1,0,0,0,0",0
2857,6750,4,9,6300,6300,A,60,56,"0,0,0,0,0,0",0
2858,8250,6,7,7200,7200,A,60,57,"0,0,0,0,0,0",1
2859,,4,,,,B,60,4,,0
2860,5250,3,60,900,4500,C,60,5,"0,0,0,0,0,1",1
2861,14250,3,60,5400,12600,B,60,4,"0,0,0,0,0,0",0
2862,24750,4,60,18000,22500,B,60,4,"0,0,0,0,0,0",1
2862,24750,4,60,18000,22500,B,60,4,"0,0,0,0,0,0",1
2863,9750,3,59,900,9000,B,60,5,"0,0,0,0,0,0",0
2864,27000,5,59,19800,24300,B,60,5,"1,1,0,1,1,1",0
2865,8250,4,59,2700,7200,B,60,5,"0,0,0,0,0,0",1
2866,21000,5,54,16200,18900,A,60,10,"1,0,0,0,0,0",0
2867,8250,3,55,3600,7200,A,60,9,"0,0,0,0,0,0",0
2868,9000,6,55,6300,8100,A,60,9,"0,0,0,0,0,0",0
2868,9000,6,55,6300,8100,A,60,9,"0,0,0,0,0,0",0
2869,14250,4,53,9900,12600,A,126,72,"1,0,0,0,0,0",1
2870,5250,3,54,1800,4500,A,60,10,"0,0,0,0,0,1",0
2870,5250,3,54,1800,4500,A,60,10,"0,0,0,0,0,1",0
2871,8250,5,53,4500,7200,A,120,67,"0,1,1,0,1,0",0
2872,8250,7,49,5400,7200,A,120,72,"1,0,0,0,0,0",0
2873,3750,5,47,2700,3600,A,123,58,"0,1,0,0,0,0",0
2874,8250,2,48,6300,7200,A,66,22,"1,0,0,0,0,0",0
2875,24000,3,47,19800,21600,B,60,17,"0,0,0,0,0,0",0
2876,24750,4,48,3600,22500,B,48,5,"0,0,0,0,0,0",0
2876,24750,4,48,3600,22500,B,48,5,"0,0,0,0,0,0",0
2877,6000,4,47,2700,5400,B,60,17,"0,0,0,0,0,0",0
2878,14250,5,47,10800,12600,A,60,17,"0,0,0,0,0,0",1
2878,14250,5,47,10800,12600,A,60,17,"0,0,0,0,0,0",1
2879,36750,7,46,28800,33300,B,60,18,"0,0,0,0,0,0",0
2880,9000,4,45,6300,8100,A,120,76,"1,0,0,0,0,0",0
2881,9000,3,43,6300,8100,A,123,80,"0,0,0,0,0,0",1
2882,11250,5,44,9000,9900,A,66,26,"0,2,1,0,0,0",0
2882,11250,5,44,9000,9900,A,66,26,"0,2,1,0,0,0",0
2883,8250,5,43,6300,7200,A,66,27,"0,0,0,0,0,0",1
2884,8250,5,41,5400,7200,A,123,82,"0,0,0,0,0,0",1
2885,24750,2,41,13500,22500,B,60,23,"0,0,0,0,0,0",0
2886,8250,5,42,3600,7200,C,60,28,"0,0,0,0,0,0",0
2887,5250,5,40,1800,4500,A,60,25,"0,0,0,0,0,0",0
2888,24750,4,39,11700,22500,B,60,26,"0,1,1,1,1,0",0
2889,3000,8,39,1800,2700,A,120,81,"0,0,1,1,1,0",0
2890,9000,1,38,7200,8100,A,60,26,"1,0,0,0,1,1",0
2891,5250,1,38,4500,4500,A,66,32,"0,1,0,0,0,0",1
2892,2250,4,38,900,1800,C,39,6,"0,0,0,0,0,0",1
2893,9000,4,37,6300,8100,A,60,27,"0,0,0,0,0,0",0
2894,3750,4,36,2700,3600,A,120,83,"0,0,0,0,0,0",0
2895,3000,7,36,900,2700,C,36,5,"0,0,0,0,0,0",0
2895,3000,7,36,900,2700,C,36,5,"0,0,0,0,0,0",0
2896,3750,1,36,1800,3600,A,60,29,"0,0,0,0,0,0",0
2897,8250,2,32,4500,7200,A,36,8,"0,0,0,0,0,0",1
2898,9750,1,34,8100,9000,A,72,42,"0,0,0,0,0,0",1
2899,3000,3,35,1800,2700,A,48,18,"0,0,0,0,0,0",1
2899,3000,3,35,1800,2700,A,48,18,"0,0,0,0,0,0",1
2900,23250,6,29,19800,20700,A,186,139,"0,0,0,0,0,0",1
2901,3750,5,35,3600,3600,A,72,41,"1,0,1,1,1,1",0
2902,,1,,,,A,60,31,,0
2903,6000,5,32,3600,5400,C,66,39,"0,0,0,0,0,0",1
2904,3750,2,34,2700,3600,A,60,30,"0,0,0,0,0,0",1
2905,2250,3,34,900,1800,C,36,7,"0,0,0,0,0,0",0
2906,11250,3,34,8100,9900,A,120,84,"0,0,0,0,0,0",1
2907,8250,2,33,6300,7200,A,120,86,"0,0,0,0,0,0",1
2908,6000,3,32,3600,5400,A,60,32,"0,1,0,1,0,0",0
2909,5250,8,32,4500,4500,A,66,38,"1,1,1,1,0,0",1
2910,6750,6,32,5400,6300,A,132,97,"0,0,0,0,0,0",0
2911,3000,6,31,1800,2700,C,60,32,"0,0,0,0,0,0",1
2912,8250,4,30,3600,7200,A,48,23,"1,0,0,0,0,0",1
2913,15000,4,31,12600,13500,A,180,134,"1,0,0,0,0,0",0
2913,15000,4,31,12600,13500,A,180,134,"1,0,0,0,0,0",0
2914,15000,3,27,3600,13500,A,36,13,"0,0,0,0,0,0",0
2915,9750,3,30,6300,9000,D,60,41,"0,1,0,0,0,0",1
2916,9000,6,29,4500,8100,A,60,36,"0,0,0,0,0,0",0
2917,3000,2,28,1800,2700,D,60,43,"0,0,0,0,0,0",1
